num_particles, interia, cognition, social, gen, epoch_stop, solution_found, fitness
40, 0.5, 0.1, 2.5, 11, 100, [0.99999863 0.99999731], 2.0348775614342017e-12
40, 0.5, 0.1, 2.5, 12, 122, [1.00000027 1.00000052], 1.0702992045007622e-13
40, 0.5, 0.1, 2.5, 13, 105, [0.99999979 0.99999958], 5.003189518844354e-14
40, 0.5, 0.1, 2.5, 14, 114, [1.00000021 1.00000042], 4.7356054305333186e-14
40, 0.5, 0.1, 2.5, 15, 105, [0.99999955 0.9999991 ], 2.2634335605162046e-13
40, 0.5, 0.1, 2.5, 16, 119, [1.00000152 1.00000297], 2.8191161557716483e-12
40, 0.5, 0.1, 2.5, 17, 104, [1.00000042 1.00000078], 6.15101817208664e-13
40, 0.5, 0.1, 2.5, 18, 106, [0.99999989 0.9999998 ], 6.665598514179426e-14
40, 0.5, 0.1, 2.5, 19, 124, [0.99999986 0.99999963], 7.727416809230869e-13
40, 0.5, 0.1, 2.6, 0, 121, [1.00000031 1.00000061], 9.922542735261828e-14
40, 0.5, 0.1, 2.6, 1, 117, [0.99999955 0.9999991 ], 2.0369910781007366e-13
40, 0.5, 0.1, 2.6, 2, 130, [1.00000114 1.00000232], 1.4040475858221391e-12
40, 0.5, 0.1, 2.6, 3, 108, [0.99999867 0.99999733], 1.7840933053227445e-12
40, 0.5, 0.1, 2.6, 4, 148, [1.00000008 1.00000012], 1.490007971077158e-13
40, 0.5, 0.1, 2.6, 5, 131, [0.99999986 0.99999972], 1.9949312641848118e-14
40, 0.5, 0.1, 2.6, 6, 110, [1.00000076 1.00000158], 9.478345387554285e-13
40, 0.5, 0.1, 2.6, 7, 130, [0.99999725 0.99999437], 9.595137279591446e-12
40, 0.5, 0.1, 2.6, 8, 132, [0.99999999 0.99999998], 6.805608488879076e-16
40, 0.5, 0.1, 2.6, 9, 109, [0.99999924 0.99999848], 5.945952399871942e-13
40, 0.5, 0.1, 2.6, 10, 120, [0.99999996 0.99999998], 2.80768112685623e-13
40, 0.5, 0.1, 2.6, 11, 110, [1.000003   1.00000602], 9.070533217015252e-12
40, 0.5, 0.1, 2.6, 12, 122, [0.99999997 0.99999992], 2.3675141127057242e-14
40, 0.5, 0.1, 2.6, 13, 125, [1.00000013 1.00000026], 2.2087316308403872e-14
40, 0.5, 0.1, 2.6, 14, 110, [0.99999929 0.99999851], 9.796838193892629e-13
40, 0.5, 0.1, 2.6, 15, 119, [1.0000019  1.00000369], 4.647135754557327e-12
40, 0.5, 0.1, 2.6, 16, 160, [1.00000011 1.00000022], 1.2429331403300876e-14
40, 0.5, 0.1, 2.6, 17, 142, [0.99999991 0.99999982], 1.644793647012664e-14
40, 0.5, 0.1, 2.6, 18, 97, [0.99999839 0.99999679], 2.5822849824187493e-12
40, 0.5, 0.1, 2.6, 19, 118, [1. 1.], 3.80093121074602e-15
40, 0.5, 0.1, 2.7, 0, 99, [1.00000039 1.00000078], 1.6208245090681275e-13
40, 0.5, 0.1, 2.7, 1, 131, [0.99999843 0.99999678], 3.028671000548504e-12
40, 0.5, 0.1, 2.7, 2, 132, [1.00000003 1.00000005], 2.8251684730148185e-15
40, 0.5, 0.1, 2.7, 3, 132, [0.99999975 0.99999953], 1.216412343379643e-13
40, 0.5, 0.1, 2.7, 4, 119, [1.00000014 1.00000033], 2.6398753814778245e-13
40, 0.5, 0.1, 2.7, 5, 108, [1.00000081 1.00000163], 6.61380708565921e-13
40, 0.5, 0.1, 2.7, 6, 116, [1.00000016 1.00000032], 3.057939126695636e-14
40, 0.5, 0.1, 2.7, 7, 184, [1.00000046 1.0000009 ], 2.8128807912878984e-13
40, 0.5, 0.1, 2.7, 8, 176, [1.00000037 1.00000078], 2.641447982452186e-13
40, 0.5, 0.1, 2.7, 9, 114, [0.99999912 0.99999817], 1.2228333820952928e-12
40, 0.5, 0.1, 2.7, 10, 123, [0.99999997 0.99999993], 2.2561368204039262e-14
40, 0.5, 0.1, 2.7, 11, 131, [1.00000038 1.00000075], 1.6271852651424725e-13
40, 0.5, 0.1, 2.7, 12, 106, [0.99999988 0.99999975], 1.5807253310104822e-14
40, 0.5, 0.1, 2.7, 13, 140, [0.99999999 0.99999999], 2.6834217890737217e-16
40, 0.5, 0.1, 2.7, 14, 126, [0.99999987 0.99999974], 1.9571762222268862e-14
40, 0.5, 0.1, 2.7, 15, 151, [0.99999969 0.99999936], 1.0706443703290056e-13
40, 0.5, 0.1, 2.7, 16, 120, [0.99999999 0.99999998], 3.645778018302755e-16
40, 0.5, 0.1, 2.7, 17, 115, [1.00000014 1.00000028], 2.033769877668562e-14
40, 0.5, 0.1, 2.7, 18, 111, [1.00000004 1.00000019], 1.3472318378204852e-12
40, 0.5, 0.1, 2.7, 19, 122, [1.00000035 1.0000007 ], 1.2178069619607665e-13
40, 0.5, 0.1, 2.8, 0, 135, [0.9999996  0.99999923], 2.624095078746955e-13
40, 0.5, 0.1, 2.8, 1, 130, [1.00000013 1.00000023], 8.842013900121486e-14
40, 0.5, 0.1, 2.8, 2, 138, [1.00000074 1.00000152], 6.745063185645435e-13
40, 0.5, 0.1, 2.8, 3, 114, [0.99999903 0.9999981 ], 1.1709712180590022e-12
40, 0.5, 0.1, 2.8, 4, 128, [1.0000009  1.00000188], 1.5603929555703284e-12
40, 0.5, 0.1, 2.8, 5, 112, [1.00000529 1.0000105 ], 2.8776521283728522e-11
40, 0.5, 0.1, 2.8, 6, 149, [1.00000002 1.00000003], 3.4320863760283685e-16
40, 0.5, 0.1, 2.8, 7, 119, [1.00000085 1.00000179], 1.5536919820559495e-12
40, 0.5, 0.1, 2.8, 8, 149, [1.00000019 1.00000036], 4.946643695955395e-14
40, 0.5, 0.1, 2.8, 9, 124, [1.00000006 1.        ], 1.2627164416376566e-12
40, 0.5, 0.1, 2.8, 10, 123, [0.99999999 0.99999998], 4.2685365070076527e-16
40, 0.5, 0.1, 2.8, 11, 150, [1.00000008 1.00000016], 8.630874151778524e-15
40, 0.5, 0.1, 2.8, 12, 146, [0.99999988 0.99999977], 1.739239042847601e-14
40, 0.5, 0.1, 2.8, 13, 116, [1.00000111 1.00000232], 2.3392325446187416e-12
40, 0.5, 0.1, 2.8, 14, 137, [1.00000068 1.00000134], 5.379817440824647e-13
40, 0.5, 0.1, 2.8, 15, 134, [0.99999983 0.99999965], 3.070659393279205e-14
40, 0.5, 0.1, 2.8, 16, 143, [0.99999963 0.99999923], 2.0601832849481767e-13
40, 0.5, 0.1, 2.8, 17, 117, [1.00000009 1.00000016], 9.536332614419239e-14
40, 0.5, 0.1, 2.8, 18, 132, [1.00000021 1.00000043], 4.518147404688574e-14
40, 0.5, 0.1, 2.8, 19, 115, [0.99999788 0.99999561], 6.509591648223365e-12
40, 0.5, 0.1, 2.9, 0, 133, [0.99999997 0.99999995], 3.2423790135952007e-15
40, 0.5, 0.1, 2.9, 1, 220, [1.         0.99999999], 1.58331383515242e-17
40, 0.5, 0.1, 2.9, 2, 163, [0.99999883 0.99999764], 1.4132991059769154e-12
40, 0.5, 0.1, 2.9, 3, 174, [1.00000003 1.00000005], 6.262238639968021e-16
40, 0.5, 0.1, 2.9, 4, 160, [1.00000006 1.00000016], 1.154473259653514e-13
40, 0.5, 0.1, 2.9, 5, 217, [0.99999999 0.99999999], 4.4034584573211913e-17
40, 0.5, 0.1, 2.9, 6, 140, [0.99999988 0.99999977], 1.577514294429642e-14
40, 0.5, 0.1, 2.9, 7, 109, [1.00000174 1.0000036 ], 4.691444371199804e-12
40, 0.5, 0.1, 2.9, 8, 179, [1.00000003 1.00000005], 8.412268157181698e-16
40, 0.5, 0.1, 2.9, 9, 163, [1. 1.], 4.507320331044062e-19
40, 0.5, 0.1, 2.9, 10, 214, [1. 1.], 2.1570086935926644e-18
40, 0.5, 0.1, 2.9, 11, 126, [0.99999975 0.9999995 ], 6.967203002928591e-14
40, 0.5, 0.1, 2.9, 12, 126, [0.99999935 0.99999868], 4.4534872436113615e-13
40, 0.5, 0.1, 2.9, 13, 161, [0.99999992 0.99999983], 7.402194617378347e-15
40, 0.5, 0.1, 2.9, 14, 152, [0.9999998  0.99999961], 4.0723184597617366e-14
40, 0.5, 0.1, 2.9, 15, 144, [1.00000059 1.00000096], 5.739907874167129e-12
40, 0.5, 0.1, 2.9, 16, 158, [1.00000012 1.00000024], 1.42092084287346e-14
40, 0.5, 0.1, 2.9, 17, 166, [1.00000368 1.0000074 ], 1.3709688407949404e-11
40, 0.5, 0.1, 2.9, 18, 139, [1.00000029 1.00000058], 8.708124680904976e-14
40, 0.5, 0.1, 2.9, 19, 124, [1.00000008 1.0000003 ], 1.9940870906815543e-12
40, 0.5, 0.1, 3.0, 0, 138, [1.00000008 1.00000016], 7.987287927456053e-15
40, 0.5, 0.1, 3.0, 1, 161, [1. 1.], 6.877473467415121e-19
40, 0.5, 0.1, 3.0, 2, 161, [0.99999937 0.99999876], 4.124823634572307e-13
40, 0.5, 0.1, 3.0, 3, 152, [0.99999981 0.9999996 ], 6.158052569305216e-14
40, 0.5, 0.1, 3.0, 4, 166, [1. 1.], 1.6043902615281616e-18
40, 0.5, 0.1, 3.0, 5, 152, [0.99999991 0.99999982], 1.0265174374445865e-14
40, 0.5, 0.1, 3.0, 6, 205, [1. 1.], 3.6937559053886586e-19
40, 0.5, 0.1, 3.0, 7, 161, [1.00000001 1.00000002], 6.993647690688172e-17
40, 0.5, 0.1, 3.0, 8, 126, [0.99999926 0.99999853], 5.751191649734593e-13
40, 0.5, 0.1, 3.0, 9, 183, [1.         1.00000001], 4.3696577913932056e-17
40, 0.5, 0.1, 3.0, 10, 172, [0.99999982 0.99999958], 3.0679739886679606e-13
40, 0.5, 0.1, 3.0, 11, 159, [0.99999864 0.99999728], 1.858722879244501e-12
40, 0.5, 0.1, 3.0, 12, 130, [1.00000019 1.00000043], 1.8712513020363783e-13
40, 0.5, 0.1, 3.0, 13, 132, [0.9999997  0.99999943], 1.2627224413376405e-13
40, 0.5, 0.1, 3.0, 14, 165, [1.00000004 1.00000006], 7.29754856568917e-15
40, 0.5, 0.1, 3.0, 15, 175, [0.99999992 0.99999981], 4.1735853054593305e-14
40, 0.5, 0.1, 3.0, 16, 171, [0.99999982 0.99999963], 3.6580913810680975e-14
40, 0.5, 0.1, 3.0, 17, 135, [0.99999915 0.99999821], 1.388168439871331e-12
40, 0.5, 0.1, 3.0, 18, 140, [0.99999967 0.99999933], 1.106275733469582e-13
40, 0.5, 0.1, 3.0, 19, 155, [1.00000105 1.0000021 ], 1.0975305604611866e-12
40, 0.5, 0.1, 3.1, 0, 154, [1. 1.], 2.7458254430001453e-18
40, 0.5, 0.1, 3.1, 1, 157, [0.9999998  0.99999961], 8.030155052911076e-14
40, 0.5, 0.1, 3.1, 2, 194, [1.00000009 1.00000018], 8.550540322205561e-15
40, 0.5, 0.1, 3.1, 3, 185, [0.99999861 0.99999725], 1.9907966733254707e-12
40, 0.5, 0.1, 3.1, 4, 168, [1.00000014 1.00000027], 3.0633269983762235e-14
40, 0.5, 0.1, 3.1, 5, 178, [1.00000004 1.00000009], 4.8891185537028716e-15
40, 0.5, 0.1, 3.1, 6, 162, [1. 1.], 3.212069700218611e-19
40, 0.5, 0.1, 3.1, 7, 187, [1.00000003 1.00000007], 1.5499584569494586e-15
40, 0.5, 0.1, 3.1, 8, 179, [1.00000004 1.00000008], 3.2123243210480468e-15
40, 0.5, 0.1, 3.1, 9, 217, [0.99999997 0.99999994], 1.2963648239226536e-15
40, 0.5, 0.1, 3.1, 10, 171, [0.99999989 0.99999977], 1.4735356251293395e-14
40, 0.5, 0.1, 3.1, 11, 188, [1.00000047 1.00000094], 2.2383744631668646e-13
40, 0.5, 0.1, 3.1, 12, 151, [1.00000053 1.00000106], 2.8025111995551485e-13
40, 0.5, 0.1, 3.1, 13, 162, [0.99999999 0.99999999], 1.926367014912274e-15
40, 0.5, 0.1, 3.1, 14, 170, [1.00000004 1.00000009], 2.0372655050029307e-15
40, 0.5, 0.1, 3.1, 15, 175, [0.99999989 0.99999975], 3.9734133754190045e-14
40, 0.5, 0.1, 3.1, 16, 206, [1. 1.], 2.3777070499643937e-17
40, 0.5, 0.1, 3.1, 17, 161, [1.00000018 1.00000037], 3.699639238894974e-14
40, 0.5, 0.1, 3.1, 18, 186, [0.99999995 0.9999999 ], 2.4098050152069455e-15
40, 0.5, 0.1, 3.1, 19, 189, [0.9999999  0.99999981], 3.692535653564942e-14
40, 0.5, 0.1, 3.2, 0, 197, [0.99999999 0.99999999], 9.62599220536607e-17
40, 0.5, 0.1, 3.2, 1, 209, [1. 1.], 3.47048790080622e-18
40, 0.5, 0.1, 3.2, 2, 196, [0.99999999 0.99999999], 2.0360016290995234e-16
40, 0.5, 0.1, 3.2, 3, 195, [1.00000001 1.00000001], 4.0132191075898175e-17
40, 0.5, 0.1, 3.2, 4, 172, [1.00000001 1.00000002], 2.731347832757888e-16
40, 0.5, 0.1, 3.2, 5, 174, [0.99999992 0.99999985], 7.580288049204211e-15
40, 0.5, 0.1, 3.2, 6, 171, [1.00000003 1.00000007], 2.8996347753385863e-15
40, 0.5, 0.1, 3.2, 7, 207, [1.         0.99999999], 2.1778332115506962e-17
40, 0.5, 0.1, 3.2, 8, 143, [0.99999996 0.99999992], 5.38537694909947e-15
40, 0.5, 0.1, 3.2, 9, 180, [1.0000001  1.00000019], 1.0249969381616035e-14
40, 0.5, 0.1, 3.2, 10, 213, [1. 1.], 7.652230249159182e-20
40, 0.5, 0.1, 3.2, 11, 265, [1. 1.], 4.7094679572885943e-23
40, 0.5, 0.1, 3.2, 12, 201, [1.00000002 1.00000004], 5.064118712782271e-16
40, 0.5, 0.1, 3.2, 13, 221, [1.         0.99999999], 6.98407072830004e-18
40, 0.5, 0.1, 3.2, 14, 173, [0.99999999 0.99999997], 2.2177839193663266e-15
40, 0.5, 0.1, 3.2, 15, 214, [1.00000035 1.0000007 ], 1.2108329220873857e-13
40, 0.5, 0.1, 3.2, 16, 198, [0.99999999 0.99999998], 8.729313490107424e-17
40, 0.5, 0.1, 3.2, 17, 184, [1.00000008 1.00000016], 9.0109806945911e-15
40, 0.5, 0.1, 3.2, 18, 201, [1.00000001 1.00000002], 7.978527402194047e-16
40, 0.5, 0.1, 3.2, 19, 212, [0.99999996 0.99999993], 1.3506922200132137e-15
40, 0.5, 0.1, 3.3, 0, 203, [1.00000002 1.00000004], 7.515280342458033e-16
40, 0.5, 0.1, 3.3, 1, 221, [1. 1.], 4.667385197332828e-18
40, 0.5, 0.1, 3.3, 2, 234, [1.00000001 1.00000001], 2.9074706119389175e-17
40, 0.5, 0.1, 3.3, 3, 180, [1.00000021 1.00000042], 4.377000991916676e-14
40, 0.5, 0.1, 3.3, 4, 265, [1. 1.], 7.543927701837363e-21
40, 0.5, 0.1, 3.3, 5, 265, [1.         1.00000001], 2.5002131969343744e-17
40, 0.5, 0.1, 3.3, 6, 181, [1.00000025 1.0000005 ], 6.408216745713015e-14
40, 0.5, 0.1, 3.3, 7, 202, [1.0000002 1.0000004], 4.169457863392389e-14
40, 0.5, 0.1, 3.3, 8, 208, [1.00000001 1.00000002], 1.344664291967614e-16
40, 0.5, 0.1, 3.3, 9, 268, [1. 1.], 5.376010914901037e-20
40, 0.5, 0.1, 3.3, 10, 197, [1.00000004 1.00000009], 1.837834502638512e-15
40, 0.5, 0.1, 3.3, 11, 226, [1.         1.00000001], 7.387177424987042e-18
40, 0.5, 0.1, 3.3, 12, 257, [1. 1.], 2.403914513970221e-18
40, 0.5, 0.1, 3.3, 13, 230, [0.99999999 0.99999999], 6.367291293867863e-17
40, 0.5, 0.1, 3.3, 14, 205, [1.00000004 1.00000008], 1.7299001934439276e-15
40, 0.5, 0.1, 3.3, 15, 187, [1.00000002 1.00000006], 7.418987860907336e-15
40, 0.5, 0.1, 3.3, 16, 212, [1.         1.00000001], 2.0466971254921573e-17
40, 0.5, 0.1, 3.3, 17, 219, [0.99999992 0.99999984], 6.828315341316366e-15
40, 0.5, 0.1, 3.3, 18, 230, [1. 1.], 2.549183656559979e-18
40, 0.5, 0.1, 3.3, 19, 237, [1. 1.], 4.993898190548532e-18
40, 0.5, 0.1, 3.4, 0, 295, [1. 1.], 5.911440584329702e-20
40, 0.5, 0.1, 3.4, 1, 295, [1.         0.99999999], 1.1642784559031161e-17
40, 0.5, 0.1, 3.4, 2, 263, [1. 1.], 2.804814478377448e-18
40, 0.5, 0.1, 3.4, 3, 251, [1. 1.], 2.058415585194786e-18
40, 0.5, 0.1, 3.4, 4, 288, [1. 1.], 6.989571422326783e-19
40, 0.5, 0.1, 3.4, 5, 297, [1. 1.], 3.7173468961215276e-21
40, 0.5, 0.1, 3.4, 6, 279, [1.         1.00000001], 8.87926787957861e-18
40, 0.5, 0.1, 3.4, 7, 276, [1. 1.], 4.766872365711331e-18
40, 0.5, 0.1, 3.4, 8, 323, [0.99999999 0.99999997], 2.1599725118978715e-16
40, 0.5, 0.1, 3.4, 9, 242, [0.99999997 0.99999993], 1.3993998235717185e-15
40, 0.5, 0.1, 3.4, 10, 278, [1. 1.], 5.83713398949081e-19
40, 0.5, 0.1, 3.4, 11, 283, [1. 1.], 4.768190284097736e-19
40, 0.5, 0.1, 3.4, 12, 229, [1.00000002 1.00000005], 5.230421071141562e-16
40, 0.5, 0.1, 3.4, 13, 307, [1. 1.], 4.097742534362702e-21
40, 0.5, 0.1, 3.4, 14, 238, [0.99999999 0.99999999], 3.134419669263248e-17
40, 0.5, 0.1, 3.4, 15, 288, [0.99999993 0.99999987], 5.772023105314534e-15
40, 0.5, 0.1, 3.4, 16, 257, [1. 1.], 6.511354888337463e-19
40, 0.5, 0.1, 3.4, 17, 308, [1. 1.], 4.508413385200507e-19
40, 0.5, 0.1, 3.4, 18, 275, [1. 1.], 1.4241262740947683e-17
40, 0.5, 0.1, 3.4, 19, 243, [1. 1.], 1.0967413256556589e-17
40, 0.5, 0.1, 3.5, 0, 299, [1.00000004 1.00000009], 1.9812193844992315e-15
40, 0.5, 0.1, 3.5, 1, 286, [1. 1.], 6.602824307838234e-17
40, 0.5, 0.1, 3.5, 2, 276, [0.99999995 0.9999999 ], 2.4534772115275616e-15
40, 0.5, 0.1, 3.5, 3, 308, [1. 1.], 1.6444759982988986e-18
40, 0.5, 0.1, 3.5, 4, 291, [1.00000001 1.00000002], 1.3375519157944602e-16
40, 0.5, 0.1, 3.5, 5, 377, [1. 1.], 1.435492976000152e-20
40, 0.5, 0.1, 3.5, 6, 374, [1. 1.], 5.0624632181825947e-20
40, 0.5, 0.1, 3.5, 7, 254, [1.00000001 1.00000003], 1.6583319796516957e-16
40, 0.5, 0.1, 3.5, 8, 352, [1. 1.], 4.613093750190535e-19
40, 0.5, 0.1, 3.5, 9, 304, [1.00000001 1.00000003], 1.6336678497102077e-16
40, 0.5, 0.1, 3.5, 10, 323, [1.         0.99999999], 2.199425558917149e-17
40, 0.5, 0.1, 3.5, 11, 318, [1. 1.], 3.4129352334516055e-20
40, 0.5, 0.1, 3.5, 12, 441, [1. 1.], 2.2109610879728165e-21
40, 0.5, 0.1, 3.5, 13, 416, [1. 1.], 8.445499312328246e-22
40, 0.5, 0.1, 3.5, 14, 347, [1. 1.], 1.808391330343775e-18
40, 0.5, 0.1, 3.5, 15, 291, [1. 1.], 5.233765036348443e-19
40, 0.5, 0.1, 3.5, 16, 314, [1. 1.], 1.1009215448414866e-19
40, 0.5, 0.1, 3.5, 17, 300, [0.99999999 0.99999998], 7.527436255512101e-17
40, 0.5, 0.1, 3.5, 18, 332, [1. 1.], 1.579984686687839e-20
40, 0.5, 0.1, 3.5, 19, 298, [1. 1.], 3.2626476537445475e-19
40, 0.5, 0.1, 3.6, 0, 427, [1. 1.], 4.590124873776456e-18
40, 0.5, 0.1, 3.6, 1, 412, [1. 1.], 4.489697595461123e-19
40, 0.5, 0.1, 3.6, 2, 463, [1. 1.], 1.835187516048315e-23
40, 0.5, 0.1, 3.6, 3, 396, [1. 1.], 2.7815100342462684e-21
40, 0.5, 0.1, 3.6, 4, 447, [1. 1.], 1.583407468426134e-20
40, 0.5, 0.1, 3.6, 5, 571, [1. 1.], 8.289575833717962e-25
40, 0.5, 0.1, 3.6, 6, 470, [1. 1.], 5.312185898740633e-21
40, 0.5, 0.1, 3.6, 7, 462, [1. 1.], 2.3123484878027542e-21
40, 0.5, 0.1, 3.6, 8, 293, [1. 1.], 7.704306953924568e-19
40, 0.5, 0.1, 3.6, 9, 422, [1. 1.], 9.236846330687951e-21
40, 0.5, 0.1, 3.6, 10, 533, [1. 1.], 2.686804948470653e-22
40, 0.5, 0.1, 3.6, 11, 479, [1. 1.], 9.18683845022303e-22
40, 0.5, 0.1, 3.6, 12, 465, [1. 1.], 1.7609940091126762e-20
40, 0.5, 0.1, 3.6, 13, 434, [1. 1.], 7.180443623886749e-20
40, 0.5, 0.1, 3.6, 14, 371, [1. 1.], 3.933527346593834e-18
40, 0.5, 0.1, 3.6, 15, 588, [1. 1.], 3.358590711418013e-25
40, 0.5, 0.1, 3.6, 16, 413, [1. 1.], 3.343156119228156e-19
40, 0.5, 0.1, 3.6, 17, 516, [1. 1.], 1.3082749771123156e-22
40, 0.5, 0.1, 3.6, 18, 379, [1. 1.], 5.215015016783631e-20
40, 0.5, 0.1, 3.6, 19, 445, [1. 1.], 5.986523901917413e-19
40, 0.5, 0.1, 3.7, 0, 575, [1. 1.], 5.440182017630403e-26
40, 0.5, 0.1, 3.7, 1, 589, [1. 1.], 2.5874685220118727e-23
40, 0.5, 0.1, 3.7, 2, 662, [1. 1.], 1.9430137133659284e-27
40, 0.5, 0.1, 3.7, 3, 488, [1. 1.], 5.017930729082415e-22
40, 0.5, 0.1, 3.7, 4, 584, [1. 1.], 1.1988867760377968e-22
40, 0.5, 0.1, 3.7, 5, 499, [1. 1.], 1.9946383712276592e-20
40, 0.5, 0.1, 3.7, 6, 566, [1. 1.], 2.201445610878554e-23
40, 0.5, 0.1, 3.7, 7, 413, [1. 1.], 5.2834496127914e-19
40, 0.5, 0.1, 3.7, 8, 675, [1. 1.], 2.973172802488071e-22
40, 0.5, 0.1, 3.7, 9, 551, [1. 1.], 4.1460823069493614e-23
40, 0.5, 0.1, 3.7, 10, 518, [1. 1.], 4.4162416575049515e-20
40, 0.5, 0.1, 3.7, 11, 525, [1. 1.], 1.0030578923791759e-19
40, 0.5, 0.1, 3.7, 12, 570, [1. 1.], 9.115975954391112e-21
40, 0.5, 0.1, 3.7, 13, 525, [1. 1.], 1.0158412853362592e-19
40, 0.5, 0.1, 3.7, 14, 638, [1. 1.], 3.742358106520743e-25
40, 0.5, 0.1, 3.7, 15, 658, [1. 1.], 1.4870028063416073e-26
40, 0.5, 0.1, 3.7, 16, 543, [1. 1.], 2.1683555780316102e-24
40, 0.5, 0.1, 3.7, 17, 805, [1. 1.], 3.296113544022091e-26
40, 0.5, 0.1, 3.7, 18, 780, [1. 1.], 6.192558105984943e-29
40, 0.5, 0.1, 3.7, 19, 587, [1. 1.], 8.408275671264215e-23
40, 0.5, 0.1, 3.8, 0, 905, [1. 1.], 2.456562162664807e-27
40, 0.5, 0.1, 3.8, 1, 999, [1. 1.], 4.930380657631324e-30
40, 0.5, 0.1, 3.8, 2, 662, [1. 1.], 2.4745482445642832e-21
40, 0.5, 0.1, 3.8, 3, 835, [1. 1.], 1.8675438836015e-25
40, 0.5, 0.1, 3.8, 4, 912, [1. 1.], 4.501634755643704e-27
40, 0.5, 0.1, 3.8, 5, 999, [1. 1.], 8.332343311396937e-30
40, 0.5, 0.1, 3.8, 6, 999, [1. 1.], 4.851987605174986e-28
40, 0.5, 0.1, 3.8, 7, 953, [1. 1.], 5.029481308849713e-28
40, 0.5, 0.1, 3.8, 8, 999, [1. 1.], 2.915756123441695e-25
40, 0.5, 0.1, 3.8, 9, 991, [1. 1.], 2.0954117794933126e-28
40, 0.5, 0.1, 3.8, 10, 850, [1. 1.], 7.658656098338193e-27
40, 0.5, 0.1, 3.8, 11, 807, [1. 1.], 1.1461932016112366e-25
40, 0.5, 0.1, 3.8, 12, 900, [1. 1.], 3.029548372247501e-24
40, 0.5, 0.1, 3.8, 13, 924, [1. 1.], 4.527115073815907e-24
40, 0.5, 0.1, 3.8, 14, 999, [1. 1.], 1.203012880462043e-29
40, 0.5, 0.1, 3.8, 15, 995, [1. 1.], 9.194224386752633e-26
40, 0.5, 0.1, 3.8, 16, 999, [1. 1.], 7.888609052210118e-31
40, 0.5, 0.1, 3.8, 17, 969, [1. 1.], 1.0218213912940919e-29
40, 0.5, 0.1, 3.8, 18, 946, [1. 1.], 9.712849895533708e-28
40, 0.5, 0.1, 3.8, 19, 691, [1. 1.], 2.5154067595210464e-20
40, 0.5, 0.1, 3.9, 0, 999, [1. 1.], 1.7618203518859225e-23
40, 0.5, 0.1, 3.9, 1, 999, [1. 1.], 2.510386510421025e-18
40, 0.5, 0.1, 3.9, 2, 999, [1. 1.], 7.719876931433953e-20
40, 0.5, 0.1, 3.9, 3, 999, [1. 1.], 1.593973332603407e-19
40, 0.5, 0.1, 3.9, 4, 999, [1. 1.], 1.1188234562383764e-20
40, 0.5, 0.1, 3.9, 5, 999, [1. 1.], 8.7185095434747e-20
40, 0.5, 0.1, 3.9, 6, 999, [1. 1.], 3.237983123473453e-26
40, 0.5, 0.1, 3.9, 7, 999, [1. 1.], 5.497011016230733e-18
40, 0.5, 0.1, 3.9, 8, 999, [1. 1.], 1.0432685471547881e-26
40, 0.5, 0.1, 3.9, 9, 999, [1. 1.], 4.16594256948826e-18
40, 0.5, 0.1, 3.9, 10, 999, [1. 1.], 1.3416354630320053e-24
40, 0.5, 0.1, 3.9, 11, 999, [1. 1.], 4.901189516424738e-21
40, 0.5, 0.1, 3.9, 12, 999, [1. 1.], 2.5767773870216317e-21
40, 0.5, 0.1, 3.9, 13, 999, [1. 1.], 1.6816592505591217e-19
40, 0.5, 0.1, 3.9, 14, 999, [1. 1.], 5.0767858263478345e-23
40, 0.5, 0.1, 3.9, 15, 999, [1. 1.], 2.1620038420930556e-22
40, 0.5, 0.1, 3.9, 16, 999, [1. 1.], 8.93573110600082e-23
40, 0.5, 0.1, 3.9, 17, 999, [1. 1.], 2.590625889980049e-20
40, 0.5, 0.1, 3.9, 18, 999, [1. 1.], 3.069384021771598e-18
40, 0.5, 0.1, 3.9, 19, 999, [1. 1.], 2.0557734524203422e-19
40, 0.5, 0.1, 4.0, 0, 999, [1.00000002 1.00000004], 4.064449999068691e-16
40, 0.5, 0.1, 4.0, 1, 999, [0.99999973 0.99999945], 7.486334777674066e-14
40, 0.5, 0.1, 4.0, 2, 999, [1.00000025 1.0000005 ], 6.40415699088658e-14
40, 0.5, 0.1, 4.0, 3, 999, [0.99999994 0.99999988], 3.740631467431939e-15
40, 0.5, 0.1, 4.0, 4, 999, [1.00000001 1.00000003], 1.598451103625709e-16
40, 0.5, 0.1, 4.0, 5, 999, [1.00000046 1.00000093], 2.151007090644308e-13
40, 0.5, 0.1, 4.0, 6, 999, [1.00000018 1.00000036], 3.169447066145841e-14
40, 0.5, 0.1, 4.0, 7, 999, [0.99999992 0.99999983], 7.185628158357811e-15
40, 0.5, 0.1, 4.0, 8, 999, [1.00000012 1.00000024], 1.4436352584084293e-14
40, 0.5, 0.1, 4.0, 9, 999, [0.99999996 0.99999993], 1.3348754800927031e-15
40, 0.5, 0.1, 4.0, 10, 999, [1.00000002 1.00000005], 5.939994076839259e-16
40, 0.5, 0.1, 4.0, 11, 999, [1. 1.], 1.5064944013715106e-20
40, 0.5, 0.1, 4.0, 12, 999, [1.00000004 1.00000009], 1.918010483371057e-15
40, 0.5, 0.1, 4.0, 13, 999, [1.00000004 1.00000009], 2.1452477941596043e-15
